"","code","id","country","year","law","gdpcap","oda","polity","vote_un","conflict","ciri_physical","ciri_empower","ngo_member","compete","yrsoffc","party_orient","opposition","region_context","common_law"
"1028","ETH",56,"Ethiopia",2002,0,141.599,2e+09,11,0.134615,1,2,5,375,0,7,0,".",0.208333,0
"1029","ETH",56,"Ethiopia",2003,0,134.611,2.1e+09,11,0.15,1,1,6,396,0,8,0,".",0.25,0
"1030","ETH",56,"Ethiopia",2004,0,148.595,2.2e+09,11,0.134615,1,1,6,394,0,9,0,".",0.25,0
"1031","ETH",56,"Ethiopia",2005,0,161.573,2.3e+09,11,0.113208,1,0,5,395,2,10,0,".",0.291667,0
"1032","ETH",56,"Ethiopia",2006,0,174.222,2.3e+09,11,0.063492,1,1,6,396,0,11,0,".",0.3125,0
"1033","ETH",56,"Ethiopia",2007,0,188.991,2.7e+09,11,0.072727,1,1,5,398,0,12,0,".",0.333333,0
"1034","ETH",56,"Ethiopia",2008,0,203.855,3.4e+09,11,0.101695,1,2,4,NA,0,13,0,".",0.354167,0
"1035","ETH",56,"Ethiopia",2009,1,216.003,4.1e+09,11,0.058824,1,3,3,NA,0,14,0,".",0.416667,0
"1036","FSM",109,"Micronesia",1993,0,2205.03,8.9e+07,NA,0.516129,0,NA,NA,32,0,NA,NA,".",0.076923,1
"1037","FSM",109,"Micronesia",1994,0,2149.4,1.4e+08,NA,NA,0,NA,NA,38,0,NA,NA,".",0.076923,1
"1038","FSM",109,"Micronesia",1995,0,2269.59,1e+08,NA,0.469388,0,NA,NA,38,0,NA,NA,".",0.076923,1
"1039","FSM",109,"Micronesia",1996,0,2183.01,1.5e+08,NA,0.666667,0,NA,NA,43,0,NA,NA,".",0.076923,1
"1040","FSM",109,"Micronesia",1997,0,2047.5,1.3e+08,NA,0.857143,0,NA,NA,46,0,NA,NA,".",0.076923,1
"1041","FSM",109,"Micronesia",1998,0,2113.28,1.1e+08,NA,1,0,NA,NA,NA,0,NA,NA,".",0.076923,1
"1042","FSM",109,"Micronesia",1999,0,2151.02,1.4e+08,NA,1,0,NA,NA,NA,NA,NA,NA,".",0.076923,1
"1043","FSM",109,"Micronesia",2000,0,2257.09,1.3e+08,NA,1,0,NA,NA,NA,0,NA,NA,".",0.076923,1
"1044","FSM",109,"Micronesia",2001,0,2302.1,1.8e+08,NA,0.967742,0,8,13,NA,NA,NA,NA,".",0.076923,1
"1045","FSM",109,"Micronesia",2002,0,2319.96,1.4e+08,NA,0.893617,0,NA,NA,NA,0,NA,NA,".",0.076923,1
"1046","FSM",109,"Micronesia",2003,0,2366.01,1.4e+08,NA,0.854167,0,7,11,NA,NA,NA,NA,".",0.076923,1
"1047","FSM",109,"Micronesia",2004,0,2294.74,1e+08,NA,0.78,0,7,12,NA,0,NA,NA,".",0.076923,1
"1048","FSM",109,"Micronesia",2005,0,2352.64,1.2e+08,NA,0.730769,0,7,12,NA,NA,NA,NA,".",0.076923,1
"1049","FSM",109,"Micronesia",2006,0,2360.17,1.2e+08,NA,0.666667,0,7,11,NA,0,NA,NA,".",0.076923,1
"1050","FSM",109,"Micronesia",2007,0,2324.52,1.3e+08,NA,0.7,0,7,12,NA,NA,NA,NA,".",0.076923,1
"1051","FSM",109,"Micronesia",2008,0,2278,1e+08,NA,0.72549,0,7,12,NA,0,NA,NA,".",0.076923,1
"1052","FSM",109,"Micronesia",2009,0,2311.31,1.3e+08,NA,0.954545,0,7,11,NA,NA,NA,NA,".",0.076923,1
"1053","FSM",109,"Micronesia",2010,0,2378.12,1.3e+08,NA,0.923077,0,8,12,NA,0,NA,NA,".",0.076923,1
"1054","FSM",109,"Micronesia",2011,0,2431.46,1.3e+08,NA,0.953488,0,NA,NA,NA,0,NA,NA,".",0.076923,1
"1055","FSM",109,"Micronesia",2012,0,2466.19,NA,NA,0.902439,0,NA,NA,NA,0,NA,NA,".",0.076923,1
"1056","FJI",58,"Fiji",1993,0,2953.34,1.1e+08,15,0.382353,0,7,12,299,0,1,0,".",0.076923,1
"1057","FJI",58,"Fiji",1994,0,3060.42,7.2e+07,15,0.456522,0,8,12,307,2,2,0,".",0.076923,1
"1058","FJI",58,"Fiji",1995,0,3096.79,7.1e+07,15,0.314815,0,8,12,333,0,3,0,".",0.076923,1
"1059","FJI",58,"Fiji",1996,0,3207.96,7.2e+07,15,0.44186,0,7,11,336,0,4,0,".",0.076923,1
"1060","FJI",58,"Fiji",1997,0,3103.96,7.4e+07,15,0.333333,0,7,13,336,0,5,0,".",0.076923,1
"1061","FJI",58,"Fiji",1998,0,3114.78,6.8e+07,15,0.305556,0,7,12,342,0,6,0,".",0.076923,1
"1062","FJI",58,"Fiji",1999,0,3362.67,6e+07,16,0.210526,0,7,13,343,2,7,0,".",0.076923,1
"1063","FJI",58,"Fiji",2000,0,3286,5.3e+07,15,0.319149,0,7,9,354,0,8,0,".",0.076923,1
"1064","FJI",58,"Fiji",2001,0,3339.16,5.1e+07,15,0.195652,0,6,9,345,2,1,NA,"0",0.076923,1
"1065","FJI",58,"Fiji",2002,0,3439.52,6.2e+07,15,0.234043,0,7,11,347,0,2,0,"35.150001529999997",0.076923,1
"1066","FJI",58,"Fiji",2003,0,3469.72,8e+07,15,0.210526,0,7,13,368,0,3,0,"35.150001529999997",0.076923,1
"1067","FJI",58,"Fiji",2004,0,3645.72,9.2e+07,16,0.137255,0,7,12,373,0,4,0,"35.150001529999997",0.076923,1
"1068","FJI",58,"Fiji",2005,0,3655.66,9.2e+07,16,0.12963,0,7,12,376,0,5,0,"35.150001529999997",0.076923,1
"1069","FJI",58,"Fiji",2006,0,3698.31,7.9e+07,17,0.150943,0,5,8,384,2,6,0,"35.150001529999997",0.076923,1
"1070","FJI",58,"Fiji",2007,0,3634.67,6.4e+07,16,0.113208,0,4,7,384,0,1,0,"0",0.076923,1
"1071","FJI",58,"Fiji",2008,0,3635.4,5.5e+07,16,0.171429,0,5,6,NA,0,1,0,"0",0.076923,1
"1072","FJI",58,"Fiji",2009,0,3552.81,8.5e+07,16,0.30303,0,6,4,NA,0,2,0,"0",0.076923,1
"1073","FJI",58,"Fiji",2010,0,3513.07,8.5e+07,16,0.217391,0,6,4,NA,0,3,0,"0",0.076923,1
"1074","FJI",58,"Fiji",2011,0,3553.66,7.5e+07,16,0.276596,0,NA,NA,NA,0,4,0,"0",0.076923,1
"1075","FJI",58,"Fiji",2012,0,3601.86,NA,NA,0.229167,0,NA,NA,NA,0,5,0,"0",0.076923,1
"1076","FIN",57,"Finland",1993,0,24907.7,NA,20,0.666667,0,8,14,2280,0,2,2,"35.150001529999997",0.083333,0
"1077","FIN",57,"Finland",1994,0,25706.7,NA,20,0.707317,0,8,14,2331,2,3,2,"35.150001529999997",0.083333,0
"1078","FIN",57,"Finland",1995,0,26623.5,NA,20,0.527273,0,8,14,2439,2,4,2,"35.150001529999997",0.083333,0
"1079","FIN",57,"Finland",1996,0,27483.5,NA,20,0.686275,0,8,14,2519,0,1,3,"35.150001529999997",0.083333,0
"1080","FIN",57,"Finland",1997,0,29102.4,NA,20,0.608696,0,8,13,2519,0,2,3,"35.150001529999997",0.083333,0
"1081","FIN",57,"Finland",1998,0,30485.6,NA,20,0.575,0,8,14,2632,0,3,3,"35.150001529999997",0.083333,0
"1082","FIN",57,"Finland",1999,0,31603.6,NA,20,0.55814,0,8,14,2647,2,4,3,"35.150001529999997",0.083333,0
"1083","FIN",57,"Finland",2000,0,33217.1,NA,20,0.55814,0,8,14,2803,2,1,3,"35.150001529999997",0.083333,0
"1084","FIN",57,"Finland",2001,0,33898.4,NA,20,0.488372,0,8,13,2871,0,2,3,"35.150001529999997",0.083333,0
"1085","FIN",57,"Finland",2002,0,34436.6,NA,20,0.428571,0,8,14,2918,0,3,3,"35.150001529999997",0.083333,0
