"","cowcode","COUNTRY","YEAR","ACTIVITIES_RESTRICT","VISIT_RESTRICT","TRAVEL_RESTRICT","FUNDING_INT","FUNDING_DOM","VISAS_DIFFICULTIES","VISAS_DENIED","HARASS_AMOUNT","ARREST","SURVEIL","KILLING","COOPT"
"895",130,"Ecuador",2012,1,0,0,0,1,0,0,1,0,0,0,0
"896",130,"Ecuador",2013,1,0,0,0,1,0,0,2,0,0,0,0
"897",130,"Ecuador",2014,1,0,0,0,0,0,0,1,0,0,0,1
"898",651,"Egypt",1994,1,0,0,1,0,1,1,0,1,1,0,0
"899",651,"Egypt",1995,1,0,0,0,0,0,0,2,0,0,0,0
"900",651,"Egypt",1996,1,0,0,0,0,0,0,1,0,0,0,0
"901",651,"Egypt",1997,1,0,0,0,1,0,0,1,0,0,0,0
"902",651,"Egypt",1998,1,0,0,1,1,0,0,1,1,0,0,0
"903",651,"Egypt",1999,1,0,0,1,1,0,0,1,0,0,0,0
"904",651,"Egypt",2000,1,0,0,1,1,0,0,1,0,0,0,0
"905",651,"Egypt",2001,1,0,0,1,1,0,0,1,0,0,0,0
"906",651,"Egypt",2002,1,0,0,1,1,1,1,2,0,0,0,0
"907",651,"Egypt",2003,1,1,0,1,0,1,0,1,0,0,0,0
"908",651,"Egypt",2004,1,1,0,1,0,1,1,1,0,0,0,0
"909",651,"Egypt",2005,1,1,0,1,1,1,1,0,0,0,0,0
"910",651,"Egypt",2006,1,1,0,1,1,1,1,1,1,0,0,0
"911",651,"Egypt",2007,1,1,0,1,0,1,1,1,1,0,0,0
"912",651,"Egypt",2008,1,0,0,1,0,0,0,1,1,0,0,0
"913",651,"Egypt",2009,1,0,0,1,0,1,1,1,0,0,0,0
"914",651,"Egypt",2010,1,0,0,1,0,1,1,1,0,0,0,0
"915",651,"Egypt",2011,1,0,0,1,1,0,0,1,0,1,0,0
"916",651,"Egypt",2012,1,1,0,0,0,0,0,1,0,0,0,0
"917",651,"Egypt",2013,1,1,0,1,1,1,1,1,1,1,0,0
"918",651,"Egypt",2014,1,1,0,1,0,1,1,2,0,1,0,0
"919",92,"El Salvador",1994,0,0,0,0,0,0,0,0,0,0,0,0
"920",92,"El Salvador",1995,0,0,0,0,0,0,0,0,0,0,0,0
"921",92,"El Salvador",1996,1,0,0,0,0,0,0,2,0,0,0,0
"922",92,"El Salvador",1997,0,0,0,0,0,0,0,0,0,0,0,0
"923",92,"El Salvador",1998,0,0,0,0,0,0,0,0,0,0,0,0
"924",92,"El Salvador",1999,1,0,0,0,0,0,0,1,0,0,0,0
"925",92,"El Salvador",2000,1,0,0,0,0,0,0,0,0,0,0,0
"926",92,"El Salvador",2001,1,0,0,0,0,0,0,0,0,0,0,0
"927",92,"El Salvador",2002,1,0,0,0,0,0,0,0,0,0,0,0
"928",92,"El Salvador",2003,1,0,0,0,0,1,1,0,0,0,0,0
"929",92,"El Salvador",2004,1,0,0,0,0,1,0,0,0,0,0,0
"930",92,"El Salvador",2005,1,0,0,0,0,0,0,0,0,0,0,0
"931",92,"El Salvador",2006,1,0,0,0,0,0,0,0,0,0,0,0
"932",92,"El Salvador",2007,1,0,0,0,0,0,0,0,0,0,0,0
"933",92,"El Salvador",2008,1,0,0,0,0,0,0,0,0,0,0,0
"934",92,"El Salvador",2009,1,0,0,0,0,0,0,0,0,0,0,0
"935",92,"El Salvador",2010,0,0,0,0,0,0,0,0,0,0,0,0
"936",92,"El Salvador",2011,1,0,0,0,0,0,0,0,0,0,0,0
"937",92,"El Salvador",2012,1,0,0,0,0,0,0,1,0,0,0,0
"938",92,"El Salvador",2013,1,0,0,0,0,0,0,0,0,0,0,0
"939",92,"El Salvador",2014,1,0,0,0,0,0,0,0,0,0,0,0
"940",411,"Equatorial Guinea",1994,1,1,0,0,0,0,0,1,0,0,0,0
"941",411,"Equatorial Guinea",1995,1,1,0,0,0,0,0,0,0,0,0,0
"942",411,"Equatorial Guinea",1996,1,0,0,0,0,0,0,0,1,0,0,0
"943",411,"Equatorial Guinea",1997,0,0,0,0,0,0,0,0,0,0,0,0
"944",411,"Equatorial Guinea",1998,0,0,0,1,0,1,1,0,0,0,0,0
"945",411,"Equatorial Guinea",1999,1,0,0,0,0,0,0,0,0,0,0,0
"946",411,"Equatorial Guinea",2000,1,0,0,0,0,0,0,0,0,2,0,0
"947",411,"Equatorial Guinea",2001,1,0,0,0,0,1,1,0,0,2,0,0
"948",411,"Equatorial Guinea",2002,1,0,0,0,0,1,1,1,1,2,0,0
"949",411,"Equatorial Guinea",2003,1,0,0,0,0,0,0,0,0,1,0,0
"950",411,"Equatorial Guinea",2004,1,0,0,0,0,0,0,0,0,1,0,0
"951",411,"Equatorial Guinea",2005,1,0,1,0,0,0,0,1,0,1,0,0
"952",411,"Equatorial Guinea",2006,1,0,1,0,0,0,0,1,0,1,0,0
"953",411,"Equatorial Guinea",2007,1,0,0,0,0,0,0,0,0,0,0,0
"954",411,"Equatorial Guinea",2008,1,1,0,0,0,0,0,1,0,0,0,0
"955",411,"Equatorial Guinea",2009,1,1,0,0,0,1,0,1,0,0,0,0
"956",411,"Equatorial Guinea",2010,1,1,0,0,0,1,1,1,0,0,0,0
"957",411,"Equatorial Guinea",2011,1,0,0,0,0,0,0,0,0,1,0,1
"958",411,"Equatorial Guinea",2012,1,0,0,0,0,0,0,1,0,1,0,1
"959",411,"Equatorial Guinea",2013,1,0,0,0,0,1,1,1,0,1,0,1
"960",411,"Equatorial Guinea",2014,1,1,0,0,0,1,1,2,0,0,0,0
"961",531,"Eritrea",1994,1,0,0,0,0,0,0,0,0,0,0,0
"962",531,"Eritrea",1995,1,0,0,0,0,0,0,0,0,0,0,0
"963",531,"Eritrea",1996,1,0,0,1,1,0,0,0,0,0,0,0
"964",531,"Eritrea",1997,1,NA,0,1,0,1,1,0,0,0,0,0
"965",531,"Eritrea",1998,0,0,0,1,0,0,0,0,0,0,0,0
"966",531,"Eritrea",1999,1,0,0,0,0,0,0,0,0,0,0,0
"967",531,"Eritrea",2000,1,1,0,0,0,0,0,0,0,0,0,0
"968",531,"Eritrea",2001,1,1,0,0,0,0,0,0,0,0,0,0
"969",531,"Eritrea",2002,1,1,0,0,0,0,0,0,0,0,0,0
"970",531,"Eritrea",2003,1,0,0,0,0,1,1,0,0,0,0,0
"971",531,"Eritrea",2004,1,0,0,0,0,1,1,0,0,0,0,0
"972",531,"Eritrea",2005,1,0,0,0,0,0,0,0,0,0,0,0
"973",531,"Eritrea",2006,1,1,1,1,1,1,1,0,0,0,0,0
"974",531,"Eritrea",2007,1,1,1,1,1,0,0,0,0,0,0,0
"975",531,"Eritrea",2008,1,1,1,0,0,0,1,2,0,1,0,1
"976",531,"Eritrea",2009,1,1,1,0,1,1,1,2,1,0,0,1
"977",531,"Eritrea",2010,1,1,1,0,1,1,1,2,1,0,0,1
"978",531,"Eritrea",2011,1,1,1,0,1,1,1,1,0,0,0,0
"979",531,"Eritrea",2012,1,1,1,0,0,0,0,0,0,0,0,0
"980",531,"Eritrea",2013,1,1,1,0,0,0,0,0,0,0,0,0
"981",531,"Eritrea",2014,1,1,0,0,0,1,1,0,0,0,0,0
"982",366,"Estonia",1994,0,0,0,0,0,0,0,0,0,0,0,0
"983",366,"Estonia",1995,0,0,0,0,0,0,0,0,0,0,0,0
"984",366,"Estonia",1996,0,0,0,0,0,0,0,0,0,0,0,0
"985",366,"Estonia",1997,0,0,0,0,0,0,0,0,0,0,0,0
"986",366,"Estonia",1998,0,0,0,0,0,0,0,0,0,0,0,0
"987",366,"Estonia",1999,0,0,0,0,0,0,0,0,0,0,0,0
"988",366,"Estonia",2000,0,0,0,0,0,0,0,0,0,0,0,0
"989",366,"Estonia",2001,0,0,0,0,0,0,0,0,0,0,0,0
"990",366,"Estonia",2002,0,0,0,0,0,0,0,0,0,0,0,0
"991",366,"Estonia",2003,0,0,0,0,0,0,0,0,0,0,0,0
"992",366,"Estonia",2004,0,0,0,0,0,0,0,0,0,0,0,0
"993",366,"Estonia",2005,0,0,0,0,0,0,0,0,0,0,0,0
"994",366,"Estonia",2006,0,0,0,0,0,0,0,0,0,0,0,0
"995",366,"Estonia",2007,0,0,0,0,0,0,0,0,0,0,0,0
"996",366,"Estonia",2008,0,0,0,0,0,0,0,0,0,0,0,0
"997",366,"Estonia",2009,0,0,0,0,0,0,0,0,0,0,0,0
"998",366,"Estonia",2010,0,0,0,0,0,0,0,0,0,0,0,0
"999",366,"Estonia",2011,0,0,0,0,0,0,0,0,0,0,0,0
"1000",366,"Estonia",2012,0,0,0,0,0,0,0,0,0,0,0,0
"1001",366,"Estonia",2013,0,0,0,0,0,0,0,0,0,0,0,0
"1002",366,"Estonia",2014,0,0,0,0,0,0,0,0,0,0,0,0
"1003",530,"Ethiopia",1994,1,0,0,0,0,0,0,0,1,1,0,0
"1004",530,"Ethiopia",1995,1,1,0,0,0,0,0,0,0,0,0,0
"1005",530,"Ethiopia",1996,1,1,0,0,0,0,0,0,0,0,0,0
"1006",530,"Ethiopia",1997,1,0,0,0,0,0,0,0,0,0,0,0
"1007",530,"Ethiopia",1998,1,0,0,0,0,0,0,0,0,0,0,0
"1008",530,"Ethiopia",1999,1,1,0,0,0,0,0,0,0,0,0,0
"1009",530,"Ethiopia",2000,1,1,0,0,0,1,1,1,0,1,0,0
"1010",530,"Ethiopia",2001,1,1,0,0,0,0,0,1,0,1,0,0
"1011",530,"Ethiopia",2002,1,1,0,0,0,0,0,1,0,0,0,0
"1012",530,"Ethiopia",2003,1,0,0,0,0,0,0,0,0,1,0,0
"1013",530,"Ethiopia",2004,1,0,0,0,0,0,0,0,0,1,0,0
"1014",530,"Ethiopia",2005,1,1,0,0,0,1,1,1,1,0,0,0
"1015",530,"Ethiopia",2006,1,1,0,0,0,1,1,1,1,0,0,0
"1016",530,"Ethiopia",2007,1,1,1,0,0,1,1,1,0,0,0,0
"1017",530,"Ethiopia",2008,1,1,1,1,0,0,0,2,1,0,0,0
"1018",530,"Ethiopia",2009,1,1,1,1,0,0,0,2,1,0,0,0
"1019",530,"Ethiopia",2010,1,1,1,1,1,0,0,2,1,0,0,0
"1020",530,"Ethiopia",2011,1,1,1,1,0,1,1,1,1,1,0,0
"1021",530,"Ethiopia",2012,1,1,1,1,1,0,0,1,0,0,0,0
"1022",530,"Ethiopia",2013,1,1,1,1,1,0,0,1,0,0,0,0
"1023",530,"Ethiopia",2014,1,1,1,1,1,1,1,1,0,0,0,0
"1024",950,"Fiji",1994,0,0,0,0,0,0,0,0,0,0,0,0
"1025",950,"Fiji",1995,0,0,0,0,0,0,0,0,0,0,0,0
"1026",950,"Fiji",1996,0,0,0,0,0,0,0,0,0,0,0,0
"1027",950,"Fiji",1997,0,0,0,0,0,0,0,0,0,0,0,0
"1028",950,"Fiji",1998,0,0,0,0,0,0,0,0,0,0,0,0
"1029",950,"Fiji",1999,0,0,0,0,0,0,0,0,0,0,0,0
"1030",950,"Fiji",2000,1,1,0,0,0,0,0,0,0,0,0,0
"1031",950,"Fiji",2001,1,1,0,0,0,0,0,1,0,0,0,0
"1032",950,"Fiji",2002,0,0,0,0,0,0,0,0,0,0,0,0
"1033",950,"Fiji",2003,0,0,0,0,0,0,0,0,0,0,0,0
"1034",950,"Fiji",2004,0,0,0,0,0,0,0,0,0,0,0,0
"1035",950,"Fiji",2005,1,0,0,0,0,1,0,0,0,0,0,0
"1036",950,"Fiji",2006,0,0,0,0,0,0,0,0,0,0,0,0
"1037",950,"Fiji",2007,1,0,0,1,0,1,1,2,0,0,0,0
"1038",950,"Fiji",2008,1,0,0,0,0,0,0,1,0,0,0,0
"1039",950,"Fiji",2009,1,0,0,0,0,1,1,1,1,0,0,0
"1040",950,"Fiji",2010,1,0,0,0,0,0,0,1,0,0,0,0
"1041",950,"Fiji",2011,1,0,0,0,0,0,0,1,0,1,0,0
"1042",950,"Fiji",2012,1,0,0,0,0,1,1,1,0,1,0,0
"1043",950,"Fiji",2013,1,0,0,0,0,1,1,1,0,1,0,0
"1044",950,"Fiji",2014,1,1,0,0,0,1,1,1,0,1,0,0
"1045",481,"Gabon",1994,1,1,0,0,0,0,0,1,0,1,0,0
"1046",481,"Gabon",1995,0,0,0,0,0,0,0,0,0,0,0,0
"1047",481,"Gabon",1996,0,0,0,0,0,0,0,0,0,0,0,0
"1048",481,"Gabon",1997,0,0,0,0,0,0,0,0,0,0,0,0
"1049",481,"Gabon",1998,1,0,0,0,0,1,1,0,1,0,0,0
"1050",481,"Gabon",1999,1,0,0,0,0,0,0,0,0,0,0,1
"1051",481,"Gabon",2000,0,0,0,0,0,0,0,0,0,0,0,1
"1052",481,"Gabon",2001,0,0,0,0,0,0,0,0,0,0,0,0
"1053",481,"Gabon",2002,0,0,0,0,0,0,0,0,0,0,0,0
"1054",481,"Gabon",2003,0,0,0,0,0,0,0,0,0,0,0,0
"1055",481,"Gabon",2004,0,0,0,0,0,0,0,0,0,0,0,0
"1056",481,"Gabon",2005,0,0,0,0,0,0,0,0,0,0,0,0
"1057",481,"Gabon",2006,0,0,0,0,0,0,0,0,0,0,0,0
"1058",481,"Gabon",2007,0,0,0,0,0,0,0,0,0,0,0,0
"1059",481,"Gabon",2008,0,0,0,0,0,0,0,0,0,0,0,0
"1060",481,"Gabon",2009,0,0,0,0,0,0,0,0,0,0,0,0
"1061",481,"Gabon",2010,0,0,0,0,0,0,0,0,0,0,0,0
"1062",481,"Gabon",2011,0,0,0,0,0,0,0,0,0,0,0,0
"1063",481,"Gabon",2012,0,0,0,0,0,0,0,0,0,0,0,0
"1064",481,"Gabon",2013,0,0,0,0,0,0,0,0,0,0,0,0
"1065",481,"Gabon",2014,0,0,0,0,0,0,0,0,0,0,0,0
"1066",420,"Gambia",1994,0,0,0,0,0,0,0,0,0,0,0,0
"1067",420,"Gambia",1995,0,0,0,0,0,0,0,0,0,0,0,0
"1068",420,"Gambia",1996,1,1,0,0,0,0,0,2,0,0,0,0
"1069",420,"Gambia",1997,1,0,0,0,0,0,0,1,0,0,0,0
"1070",420,"Gambia",1998,1,0,0,0,0,0,0,1,0,0,0,0
"1071",420,"Gambia",1999,1,0,0,0,0,0,0,1,0,0,0,0
"1072",420,"Gambia",2000,1,0,0,0,0,0,0,0,0,0,0,0
"1073",420,"Gambia",2001,1,0,0,0,0,0,0,1,1,0,0,0
"1074",420,"Gambia",2002,1,0,0,0,0,0,0,0,0,0,0,0
"1075",420,"Gambia",2003,0,0,0,0,0,0,0,0,0,0,0,0
"1076",420,"Gambia",2004,0,0,0,0,0,0,0,0,0,0,0,0
"1077",420,"Gambia",2005,0,0,0,0,0,0,0,0,0,0,0,0
"1078",420,"Gambia",2006,1,0,0,0,0,0,0,0,0,0,0,0
"1079",420,"Gambia",2007,1,0,0,0,0,0,0,0,0,0,0,0
"1080",420,"Gambia",2008,1,0,0,0,0,0,0,0,0,0,0,0
"1081",420,"Gambia",2009,1,0,1,0,0,0,0,0,0,0,0,0
"1082",420,"Gambia",2010,1,0,1,0,0,0,0,1,1,0,0,0
"1083",420,"Gambia",2011,1,0,0,0,0,0,0,1,1,0,0,0
"1084",420,"Gambia",2012,1,0,0,0,0,0,0,1,1,0,0,0
"1085",420,"Gambia",2013,1,0,0,0,0,0,0,1,1,0,0,0
"1086",420,"Gambia",2014,1,1,0,0,0,0,0,2,2,1,0,0
"1087",372,"Georgia",1994,1,1,0,0,0,0,0,0,0,0,0,0
"1088",372,"Georgia",1995,1,1,0,0,0,0,0,0,0,0,0,0
"1089",372,"Georgia",1996,1,1,0,0,0,0,0,0,0,0,0,0
"1090",372,"Georgia",1997,1,1,0,0,0,0,0,0,0,0,0,0
"1091",372,"Georgia",1998,1,1,0,0,0,0,0,0,0,0,0,0
"1092",372,"Georgia",1999,1,1,0,0,0,0,0,0,0,0,0,0
"1093",372,"Georgia",2000,1,1,0,0,0,0,0,0,0,0,0,1
"1094",372,"Georgia",2001,1,1,0,0,0,0,0,0,0,0,0,1
"1095",372,"Georgia",2002,1,0,0,0,0,0,0,1,0,1,0,1
"1096",372,"Georgia",2003,1,0,0,0,0,0,0,0,1,1,0,0
"1097",372,"Georgia",2004,1,1,0,0,0,0,0,0,0,1,0,0
"1098",372,"Georgia",2005,1,1,0,0,0,0,0,1,0,0,0,0
"1099",372,"Georgia",2006,1,0,0,0,0,0,0,1,0,0,0,0
"1100",372,"Georgia",2007,1,0,0,0,0,0,0,1,0,0,0,0
"1101",372,"Georgia",2008,0,0,0,0,0,0,0,0,0,0,0,0
"1102",372,"Georgia",2009,1,0,0,0,0,0,0,1,0,0,0,0
"1103",372,"Georgia",2010,1,0,0,0,0,0,0,1,0,0,0,0
"1104",372,"Georgia",2011,1,0,1,0,0,0,0,1,0,0,0,0
"1105",372,"Georgia",2012,1,0,1,0,0,0,0,1,0,0,0,0
"1106",372,"Georgia",2013,1,0,1,0,0,0,0,1,0,0,0,0
"1107",372,"Georgia",2014,0,0,0,0,0,0,0,0,0,0,0,0
"1108",452,"Ghana",1994,0,0,0,0,0,0,0,0,0,0,0,0
"1109",452,"Ghana",1995,1,0,0,0,0,0,0,2,0,0,0,0
"1110",452,"Ghana",1996,1,0,0,0,0,0,0,2,0,0,0,0
"1111",452,"Ghana",1997,0,0,0,0,0,0,0,0,0,0,0,0
"1112",452,"Ghana",1998,0,0,0,0,0,0,0,0,0,0,0,0
"1113",452,"Ghana",1999,1,1,0,0,0,0,0,0,0,0,0,0
"1114",452,"Ghana",2000,1,1,0,0,0,0,0,0,0,0,0,0
"1115",452,"Ghana",2001,1,1,0,0,0,0,0,0,0,1,0,1
"1116",452,"Ghana",2002,1,1,0,0,0,0,0,0,0,1,0,1
"1117",452,"Ghana",2003,0,0,0,0,0,0,0,0,0,0,0,0
"1118",452,"Ghana",2004,0,0,0,0,0,0,0,0,0,0,0,0
"1119",452,"Ghana",2005,0,0,0,0,0,0,0,0,0,0,0,0
"1120",452,"Ghana",2006,0,0,0,0,0,0,0,0,0,0,0,0
"1121",452,"Ghana",2007,0,0,0,0,0,0,0,0,0,0,0,0
"1122",452,"Ghana",2008,0,0,0,0,0,0,0,0,0,0,0,0
"1123",452,"Ghana",2009,0,0,0,0,0,0,0,0,0,0,0,0
"1124",452,"Ghana",2010,0,0,0,0,0,0,0,0,0,0,0,0
"1125",452,"Ghana",2011,0,0,0,0,0,0,0,0,0,0,0,0
"1126",452,"Ghana",2012,0,0,0,0,0,0,0,0,0,0,0,0
"1127",452,"Ghana",2013,0,0,0,0,0,0,0,0,0,0,0,0
"1128",452,"Ghana",2014,0,0,0,0,0,0,0,0,0,0,0,0
"1129",90,"Guatemala",1994,1,0,0,0,0,1,0,2,0,0,0,0
"1130",90,"Guatemala",1995,1,0,0,0,0,0,0,2,0,1,0,0
"1131",90,"Guatemala",1996,1,0,0,0,0,0,0,2,0,0,0,0
"1132",90,"Guatemala",1997,1,0,0,0,0,0,0,0,0,0,0,0
"1133",90,"Guatemala",1998,1,0,0,0,0,0,0,1,0,0,0,0
"1134",90,"Guatemala",1999,1,0,0,0,0,0,0,2,0,1,1,0
"1135",90,"Guatemala",2000,1,0,0,0,0,0,0,2,0,2,1,0
"1136",90,"Guatemala",2001,1,0,0,0,0,0,0,2,0,2,0,0
"1137",90,"Guatemala",2002,1,0,0,0,0,0,0,2,0,2,1,0
"1138",90,"Guatemala",2003,1,0,0,0,0,0,0,2,0,1,1,0
"1139",90,"Guatemala",2004,1,0,0,0,0,0,0,2,0,1,0,0
"1140",90,"Guatemala",2005,1,0,0,0,0,0,0,2,0,0,0,0
"1141",90,"Guatemala",2006,1,0,0,0,0,0,0,2,0,0,0,0
"1142",90,"Guatemala",2007,1,0,0,0,0,0,0,2,0,0,0,0
"1143",90,"Guatemala",2008,1,0,0,0,0,0,0,2,0,0,1,0
"1144",90,"Guatemala",2009,1,0,0,0,0,0,0,2,0,1,1,0
"1145",90,"Guatemala",2010,1,0,0,0,0,0,0,1,0,1,1,0
"1146",90,"Guatemala",2011,0,0,0,0,0,0,0,0,0,0,0,0
"1147",90,"Guatemala",2012,0,0,0,0,0,0,0,0,0,0,0,0
"1148",90,"Guatemala",2013,0,0,0,0,0,0,0,0,0,0,0,0
"1149",90,"Guatemala",2014,1,0,0,0,0,1,1,2,0,0,2,0
"1150",438,"Guinea",1994,0,0,0,0,0,0,0,0,0,0,0,0
"1151",438,"Guinea",1995,1,0,0,0,0,1,0,1,0,0,0,0
"1152",438,"Guinea",1996,0,0,0,0,0,0,0,0,0,0,0,0
"1153",438,"Guinea",1997,0,0,0,0,0,0,0,0,0,0,0,0
"1154",438,"Guinea",1998,0,0,0,0,0,0,0,0,0,0,0,0
"1155",438,"Guinea",1999,0,0,0,0,0,0,0,0,0,0,0,0
"1156",438,"Guinea",2000,1,1,0,0,0,0,0,1,0,0,0,0
"1157",438,"Guinea",2001,1,0,0,0,0,0,0,1,0,0,0,0
"1158",438,"Guinea",2002,1,0,0,0,0,0,0,1,0,0,0,0
"1159",438,"Guinea",2003,1,0,0,0,0,0,0,1,0,0,0,0
"1160",438,"Guinea",2004,1,0,0,0,0,0,0,1,0,0,0,0
"1161",438,"Guinea",2005,1,0,0,0,0,0,0,1,0,0,0,0
"1162",438,"Guinea",2006,1,0,0,0,0,0,0,1,0,0,0,0
"1163",438,"Guinea",2007,1,1,0,0,0,0,0,0,0,0,0,0
"1164",438,"Guinea",2008,1,0,1,0,0,0,0,0,0,0,0,0
"1165",438,"Guinea",2009,1,0,1,0,0,0,0,0,1,0,0,0
"1166",438,"Guinea",2010,1,0,1,0,0,0,0,1,1,0,0,0
"1167",438,"Guinea",2011,1,0,0,0,0,0,0,1,1,0,0,0
"1168",438,"Guinea",2012,0,0,0,0,0,0,0,0,0,0,0,0
"1169",438,"Guinea",2013,0,0,0,0,0,0,0,0,0,0,0,0
"1170",438,"Guinea",2014,0,0,0,0,0,0,0,0,0,0,0,0
"1171",404,"Guinea-Bissau",1994,1,0,0,0,0,0,0,1,0,0,0,0
"1172",404,"Guinea-Bissau",1995,1,1,0,0,0,0,0,0,0,0,0,0
"1173",404,"Guinea-Bissau",1996,1,1,0,0,0,0,0,0,0,0,0,0
"1174",404,"Guinea-Bissau",1997,0,0,0,0,0,0,0,0,0,0,0,0
"1175",404,"Guinea-Bissau",1998,0,0,0,0,0,0,0,0,0,0,0,0
"1176",404,"Guinea-Bissau",1999,0,0,0,0,0,0,0,0,0,0,0,0
"1177",404,"Guinea-Bissau",2000,0,0,0,0,0,0,0,0,0,0,0,0
"1178",404,"Guinea-Bissau",2001,1,1,0,0,0,0,0,0,0,0,0,0
"1179",404,"Guinea-Bissau",2002,1,0,1,0,0,0,0,2,2,1,0,0
"1180",404,"Guinea-Bissau",2003,1,0,0,0,0,0,0,1,1,0,0,0
"1181",404,"Guinea-Bissau",2004,1,0,0,0,0,0,0,1,1,0,0,0
"1182",404,"Guinea-Bissau",2005,0,0,0,0,0,0,0,0,0,0,0,0
"1183",404,"Guinea-Bissau",2006,0,0,0,0,0,0,0,0,0,0,0,0
"1184",404,"Guinea-Bissau",2007,0,0,0,0,0,0,0,0,0,0,0,0
"1185",404,"Guinea-Bissau",2008,1,0,0,0,0,0,0,1,0,0,0,0
"1186",404,"Guinea-Bissau",2009,1,0,0,0,0,0,0,1,0,0,0,0
"1187",404,"Guinea-Bissau",2010,1,0,0,0,0,0,0,1,0,0,0,0
"1188",404,"Guinea-Bissau",2011,0,0,0,0,0,0,0,0,0,0,0,0
"1189",404,"Guinea-Bissau",2012,0,0,0,0,0,0,0,0,0,0,0,0
"1190",404,"Guinea-Bissau",2013,0,0,0,0,0,0,0,0,0,0,0,0
"1191",404,"Guinea-Bissau",2014,0,0,0,0,0,0,0,0,0,0,0,0
"1192",110,"Guyana",1994,0,0,0,0,0,0,0,0,0,0,0,0
"1193",110,"Guyana",1995,0,0,0,0,0,0,0,0,0,0,0,0
"1194",110,"Guyana",1996,0,0,0,0,0,0,0,0,0,0,0,0
"1195",110,"Guyana",1997,0,0,0,0,0,0,0,0,0,0,0,0
"1196",110,"Guyana",1998,0,0,0,0,0,0,0,0,0,0,0,0
"1197",110,"Guyana",1999,0,0,0,0,0,0,0,0,0,0,0,0
"1198",110,"Guyana",2000,0,0,0,0,0,0,0,0,0,0,0,0
"1199",110,"Guyana",2001,0,0,0,0,0,0,0,0,0,0,0,0
"1200",110,"Guyana",2002,0,0,0,0,0,0,0,0,0,0,0,0
"1201",110,"Guyana",2003,0,0,0,0,0,0,0,0,0,0,0,0
"1202",110,"Guyana",2004,0,0,0,0,0,0,0,0,0,0,0,0
"1203",110,"Guyana",2005,0,0,0,0,0,0,0,0,0,0,0,0
"1204",110,"Guyana",2006,0,0,0,0,0,0,0,0,0,0,0,0
"1205",110,"Guyana",2007,0,0,0,0,0,0,0,0,0,0,0,0
"1206",110,"Guyana",2008,0,0,0,0,0,0,0,0,0,0,0,0
"1207",110,"Guyana",2009,0,0,0,0,0,0,0,0,0,0,0,0
"1208",110,"Guyana",2010,0,0,0,0,0,0,0,0,0,0,0,0
"1209",110,"Guyana",2011,0,0,0,0,0,0,0,0,0,0,0,0
"1210",110,"Guyana",2012,0,0,0,0,0,0,0,0,0,0,0,0
"1211",110,"Guyana",2013,0,0,0,0,0,0,0,0,0,0,0,0
"1212",110,"Guyana",2014,0,0,0,0,0,0,0,0,0,0,0,0
"1213",41,"Haiti",1994,0,0,0,0,0,0,0,0,0,0,0,0
"1214",41,"Haiti",1995,0,0,0,0,0,0,0,0,0,0,0,0
"1215",41,"Haiti",1996,0,0,0,0,0,0,0,0,0,0,0,0
"1216",41,"Haiti",1997,0,0,0,0,0,0,0,0,0,0,0,0
"1217",41,"Haiti",1998,1,0,0,0,0,0,0,1,0,0,0,0
"1218",41,"Haiti",1999,1,0,0,0,0,0,0,2,0,0,0,0
"1219",41,"Haiti",2000,1,0,0,0,0,0,0,2,0,0,1,0
"1220",41,"Haiti",2001,1,0,0,0,0,0,0,2,0,0,0,0
"1221",41,"Haiti",2002,1,0,0,0,0,0,0,2,1,0,0,0
"1222",41,"Haiti",2003,1,0,0,0,1,0,0,2,1,0,0,0
"1223",41,"Haiti",2004,1,0,0,0,0,0,0,2,1,0,0,0
"1224",41,"Haiti",2005,1,0,0,0,0,0,0,1,0,0,0,0
"1225",41,"Haiti",2006,0,0,0,0,0,0,0,0,0,0,0,0
"1226",41,"Haiti",2007,0,0,0,0,0,0,0,0,0,0,0,0
"1227",41,"Haiti",2008,0,0,0,0,0,0,0,0,0,0,0,0
"1228",41,"Haiti",2009,0,0,0,0,0,0,0,0,0,0,0,0
"1229",41,"Haiti",2010,0,0,0,0,0,0,0,0,0,0,0,0
"1230",41,"Haiti",2011,0,0,0,0,0,0,0,0,0,0,0,0
"1231",41,"Haiti",2012,1,0,0,0,0,0,0,2,1,2,0,1
"1232",41,"Haiti",2013,1,0,0,0,0,0,0,0,0,0,0,0
"1233",41,"Haiti",2014,0,0,0,0,0,0,0,0,0,0,0,0
"1234",91,"Honduras",1994,0,0,0,0,0,0,0,0,0,0,0,0
"1235",91,"Honduras",1995,0,0,0,0,0,0,0,0,0,0,0,0
"1236",91,"Honduras",1996,0,0,0,0,0,0,0,0,0,0,0,0
"1237",91,"Honduras",1997,1,0,0,0,0,0,0,1,0,0,0,0
"1238",91,"Honduras",1998,1,0,0,0,0,0,0,1,0,0,0,0
"1239",91,"Honduras",1999,1,0,0,0,0,0,0,1,0,0,0,0
"1240",91,"Honduras",2000,1,0,0,0,0,0,0,2,0,1,0,0
"1241",91,"Honduras",2001,1,0,0,0,0,0,0,2,0,2,0,0
"1242",91,"Honduras",2002,1,0,0,0,0,0,0,2,0,0,0,0
"1243",91,"Honduras",2003,0,0,0,0,0,0,0,0,0,0,0,0
